#                                                                                                                                  --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                       accession  query name               accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                               ------------------- ----------     -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
IMGVR_UViG_2667527229_000002|2667527229|2667530441|966412-1006235_2                 -          phage-family-interpro-v4 -           3.2e-225  759.7   0.0  3.9e-225  759.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2675902956_000004|2675902956|2675908514|5516963-5556786_2                -          phage-family-interpro-v4 -           3.2e-225  759.7   0.0  3.9e-225  759.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_637000222_000002|637000222|637000090|2585996-2625819_2                   -          phage-family-interpro-v4 -           3.2e-225  759.7   0.0  3.9e-225  759.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_026355|3300045988|Ga0495776_114148_54                         -          phage-family-interpro-v4 -           3.7e-225  759.5   0.0  4.2e-225  759.3   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_022600|3300045988|Ga0495776_135572_7                          -          phage-family-interpro-v4 -           3.7e-225  759.5   0.0  4.4e-225  759.3   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300029483_000022|3300029483|Ga0244102_100686_8                          -          phage-family-interpro-v4 -           3.8e-225  759.5   0.0  4.4e-225  759.3   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_019407|3300045988|Ga0495776_018499_45                         -          phage-family-interpro-v4 -           3.8e-225  759.5   0.0  4.4e-225  759.3   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_016753|3300045988|Ga0495776_139898_49                         -          phage-family-interpro-v4 -           3.9e-225  759.5   0.0  4.6e-225  759.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_044190|3300045988|Ga0495776_111088_13                         -          phage-family-interpro-v4 -           3.9e-225  759.4   0.4  4.7e-225  759.2   0.4   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_009255|3300045988|Ga0495776_018627_1                          -          phage-family-interpro-v4 -           3.9e-225  759.4   0.0  4.6e-225  759.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_010388|3300045988|Ga0495776_019701_26                         -          phage-family-interpro-v4 -           4.1e-225  759.4   0.0  4.7e-225  759.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_034702|3300045988|Ga0495776_002535_43                         -          phage-family-interpro-v4 -           4.2e-225  759.3   0.0    5e-225  759.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_012339|3300045988|Ga0495776_019366_4                          -          phage-family-interpro-v4 -           4.4e-225  759.3   0.0  5.4e-225  759.0   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_012375|3300045988|Ga0495776_019365_4                          -          phage-family-interpro-v4 -           4.4e-225  759.3   0.0  5.4e-225  759.0   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300014797_000004|3300014797|Ga0134414_1000200_7                         -          phage-family-interpro-v4 -           4.5e-225  759.2   0.0  5.4e-225  759.0   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_021168|3300045988|Ga0495776_019517_46                         -          phage-family-interpro-v4 -           5.3e-225  759.0   0.0  6.2e-225  758.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_038043|3300045988|Ga0495776_020770_36                         -          phage-family-interpro-v4 -           5.8e-225  758.9   0.0  6.7e-225  758.7   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_011348|3300045988|Ga0495776_019643_6                          -          phage-family-interpro-v4 -           6.2e-225  758.8   0.0  7.2e-225  758.6   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_028499|3300045988|Ga0495776_020377_21                         -          phage-family-interpro-v4 -           6.6e-225  758.7   0.0  7.9e-225  758.4   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_050198|3300045988|Ga0495776_010081_29                         -          phage-family-interpro-v4 -           6.8e-225  758.6   1.2    8e-225  758.4   1.2   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_054358|3300045988|Ga0495776_002208_10                         -          phage-family-interpro-v4 -           6.8e-225  758.6   1.2    8e-225  758.4   1.2   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2556921653_000002|2556921653|2556980968|459888-502029_47                 -          phage-family-interpro-v4 -           6.9e-225  758.6   0.0  8.4e-225  758.3   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_011006|3300045988|Ga0495776_055773_15                         -          phage-family-interpro-v4 -             7e-225  758.6   0.0  8.2e-225  758.4   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_019424|3300045988|Ga0495776_055805_8                          -          phage-family-interpro-v4 -             7e-225  758.6   0.0  8.2e-225  758.4   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_026928|3300045988|Ga0495776_012679_51                         -          phage-family-interpro-v4 -           7.9e-225  758.4   0.0  9.2e-225  758.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2784746681_000002|2784746681|2784753341|73361-113655_2                   -          phage-family-interpro-v4 -           7.9e-225  758.4   0.0  9.6e-225  758.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_031525|3300045988|Ga0495776_010094_57                         -          phage-family-interpro-v4 -           8.1e-225  758.4   0.0  9.4e-225  758.2   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_017178|3300045988|Ga0495776_012766_52                         -          phage-family-interpro-v4 -           8.3e-225  758.4   0.0  9.7e-225  758.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2636415960_000007|2636415960|2636492375|34022-75952_3                    -          phage-family-interpro-v4 -           8.4e-225  758.3   0.0    1e-224  758.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_020722|3300045988|Ga0495776_018634_16                         -          phage-family-interpro-v4 -           8.4e-225  758.3   0.0  9.9e-225  758.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2903246457_000001|2903246457|2903246487_8                                -          phage-family-interpro-v4 -           8.7e-225  758.3   0.0  9.7e-225  758.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2906030019_000013|2906030019|2906030075|5291-52183_4                     -          phage-family-interpro-v4 -           8.7e-225  758.3   0.0  9.7e-225  758.1   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_009385|3300045988|Ga0495776_025093_49                         -          phage-family-interpro-v4 -           9.3e-225  758.2   0.0  1.1e-224  758.0   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2913602287_000006|2913602287|2913602287|3545890-3586891_46               -          phage-family-interpro-v4 -           1.1e-224  758.0   0.0  1.3e-224  757.7   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2913608834_000003|2913608834|2913608834|4037928-4078340_3                -          phage-family-interpro-v4 -           1.1e-224  758.0   0.0  1.3e-224  757.7   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2913615354_000005|2913615354|2913615354|4315757-4356758_46               -          phage-family-interpro-v4 -           1.1e-224  758.0   0.0  1.3e-224  757.7   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_084990|3300045988|Ga0495776_019708_33                         -          phage-family-interpro-v4 -           1.1e-224  758.0   0.0  1.2e-224  757.8   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_021307|3300045988|Ga0495776_020486_11                         -          phage-family-interpro-v4 -           1.2e-224  757.8   0.0  1.4e-224  757.6   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_019906|3300045988|Ga0495776_110369_3                          -          phage-family-interpro-v4 -           1.2e-224  757.8   0.0  1.4e-224  757.6   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_019978|3300045988|Ga0495776_113448_3                          -          phage-family-interpro-v4 -           1.2e-224  757.8   0.0  1.4e-224  757.6   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_021345|3300045988|Ga0495776_001360_46                         -          phage-family-interpro-v4 -           1.2e-224  757.8   0.0  1.4e-224  757.6   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300045988_016737|3300045988|Ga0495776_071210_32                         -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2531839535_000003|2531839535|2531908107|569945-615762_59                 -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2609460020_000005|2609460020|2609514817|12206-56164_59                   -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2698536472_000013|2698536472|2698558757|47969-93785_59                   -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2856392278_000005|2856392278|2856392341|429-44387_1                      -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2856396943_000002|2856396943|2856396951|459-44417_1                      -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2856401434_000002|2856401434|2856401500|55436-101329_2                   -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2869365748_000004|2869365748|2869365857|13160-59053_2                    -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2871555385_000003|2871555385|2871555422|38893-84710_59                   -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2874238104_000004|2874238104|2874238203|35641-80695_60                   -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2876450932_000006|2876450932|2876451005|36316-80253_59                   -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2876455520_000001|2876455520|2876455553|34259-120974_114                 -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2876469399_000001|2876469399|2876469418|63761-107495_60                  -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2878797088_000001|2878797088|2878797100|84096-127830_60                  -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2903220496_000002|2903220496|2903220539|55255-101148_2                   -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2903237724_000002|2903237724|2903237763|36212-82029_59                   -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2903272692_000012|2903272692|2903272792|50725-94683_59                   -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2903286247_000001|2903286247|2903286247|1009286-1053244_59               -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2906012718_000002|2906012718|2906012740|396-44354_1                      -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2906100110_000010|2906100110|2906100210|431-44389_1                      -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2906104839_000003|2906104839|2906104880|38112-82070_59                   -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2908729056_000009|2908729056|2908729072|103111-145702_55                 -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2922009883_000003|2922009883|2922009886|17123-62940_59                   -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2924534441_000002|2924534441|2924534460|55455-101348_2                   -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2924543239_000002|2924543239|2924543333|38227-81245_55                   -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2937597874_000002|2937597874|2937597877|396-44354_1                      -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2937615235_000005|2937615235|2937615289|52053-95990_1                    -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2937619824_000007|2937619824|2937619920|52076-96013_1                    -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_2937687344_000003|2937687344|2937687404|392-44350_1                      -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300011150_000006|3300011150|Ga0122775_10008|28646-72604_59              -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300011202_000017|3300011202|Ga0122742_100059|37518-81476_1              -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300011214_000040|3300011214|Ga0122780_100001|340478-384215_1            -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300011457_000021|3300011457|Ga0121164_10016|34626-78575_59              -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300011491_000007|3300011491|Ga0122279_100019|5782-49491_58              -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300011650_000027|3300011650|Ga0121738_100030|4246-48192_1               -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300012279_000025|3300012279|Ga0121731_100027|67859-111817_1             -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300012314_000008|3300012314|Ga0118247_10006|144413-188370_59            -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300012466_000006|3300012466|Ga0118069_100005|144417-188374_59           -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300013234_000041|3300013234|Ga0118320_100022|15047-59004_1              -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300013980_000006|3300013980|Ga0121148_10016|64567-108525_59             -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300014093_000024|3300014093|Ga0121532_100040|36064-80022_1              -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
IMGVR_UViG_3300024308_000037|3300024308|Ga0247725_1000294_1                         -          phage-family-interpro-v4 -           1.3e-224  757.7   0.0  1.5e-224  757.5   0.0   1.0   1   0   0   1   1   1   1 -
